business_id,date,violation_type_id,risk_category,description
84581,2016-07-28,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
84581,2016-07-28,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
84582,2016-09-08,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager
84582,2016-09-08,103133,Moderate Risk,Foods not protected from contamination
84582,2016-09-08,103109,High Risk,Unclean or unsanitary food contact surfaces
84582,2015-12-29,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
84587,2016-04-22,103103,High Risk,High risk food holding temperature
84587,2016-04-22,103133,Moderate Risk,Foods not protected from contamination
84587,2016-04-22,103139,Low Risk,Improper food storage
84587,2016-04-22,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
84615,2015-10-13,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
84615,2016-06-28,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
84615,2016-06-28,103120,Moderate Risk,Moderate risk food holding temperature
84615,2016-06-28,103133,Moderate Risk,Foods not protected from contamination
84615,2016-06-28,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
84619,2016-09-08,103131,Moderate Risk,Moderate risk vermin infestation
84619,2016-09-08,103154,Low Risk,Unclean or degraded floors walls or ceilings
84625,2016-06-14,103109,High Risk,Unclean or unsanitary food contact surfaces
84634,2015-08-17,103144,Low Risk,Unapproved or unmaintained equipment or utensils
84634,2015-08-17,103143,Low Risk,Inadequate warewashing facilities or equipment
84634,2015-08-17,103133,Moderate Risk,Foods not protected from contamination
84634,2016-04-12,103112,High Risk,No hot water or running water
84634,2016-04-12,103133,Moderate Risk,Foods not protected from contamination
84634,2016-04-12,103154,Low Risk,Unclean or degraded floors walls or ceilings
84656,2015-09-29,103102,High Risk,Unclean hands or improper use of gloves
84656,2015-09-29,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager
84656,2015-09-29,103120,Moderate Risk,Moderate risk food holding temperature
84656,2015-09-29,103125,Moderate Risk,Noncompliance with shell fish tags or display
84656,2015-09-29,103131,Moderate Risk,Moderate risk vermin infestation
84656,2015-09-29,103132,Moderate Risk,Improper thawing methods
84656,2015-09-29,103133,Moderate Risk,Foods not protected from contamination
84656,2015-09-29,103154,Low Risk,Unclean or degraded floors walls or ceilings
84656,2016-04-12,103147,Low Risk,Inadequate ventilation or lighting
84656,2016-04-12,103120,Moderate Risk,Moderate risk food holding temperature
84656,2016-04-12,103133,Moderate Risk,Foods not protected from contamination
84656,2016-04-12,103154,Low Risk,Unclean or degraded floors walls or ceilings
84656,2016-04-12,103161,Low Risk,Low risk vermin infestation
84657,2016-05-12,103139,Low Risk,Improper food storage
84668,2016-04-12,103153,Low Risk,Inadequate dressing rooms or improper storage of personal items
84668,2016-04-12,103103,High Risk,High risk food holding temperature
84668,2016-04-22,103105,High Risk,Improper cooling methods
84690,2016-08-24,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
84708,2015-11-25,103156,Low Risk,Permit license or inspection report not posted
84716,2015-11-18,103150,Low Risk,Improper or defective plumbing
84716,2015-11-18,103157,Low Risk,Food safety certificate or food handler card not available
84729,2016-06-07,103133,Moderate Risk,Foods not protected from contamination
84729,2016-06-07,103120,Moderate Risk,Moderate risk food holding temperature
84735,2016-01-19,103105,High Risk,Improper cooling methods
84735,2016-01-19,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
84735,2016-01-19,103133,Moderate Risk,Foods not protected from contamination
84745,2016-01-27,103154,Low Risk,Unclean or degraded floors walls or ceilings
84759,2016-07-26,103154,Low Risk,Unclean or degraded floors walls or ceilings
84759,2016-07-26,103150,Low Risk,Improper or defective plumbing
84759,2016-07-26,103144,Low Risk,Unapproved or unmaintained equipment or utensils
84759,2016-07-26,103131,Moderate Risk,Moderate risk vermin infestation
84759,2016-07-26,103103,High Risk,High risk food holding temperature
84770,2016-05-18,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
84811,2015-10-17,103121,Moderate Risk,Inadequate procedures or records for time as a public health control
84811,2015-10-17,103125,Moderate Risk,Noncompliance with shell fish tags or display
84856,2016-09-26,103156,Low Risk,Permit license or inspection report not posted
84856,2016-09-26,103157,Low Risk,Food safety certificate or food handler card not available
84856,2015-09-18,103133,Moderate Risk,Foods not protected from contamination
84856,2015-09-18,103144,Low Risk,Unapproved or unmaintained equipment or utensils
84863,2015-10-14,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
84863,2015-10-14,103144,Low Risk,Unapproved or unmaintained equipment or utensils
84863,2015-10-14,103143,Low Risk,Inadequate warewashing facilities or equipment
84863,2015-10-14,103145,Low Risk,Improper storage of equipment utensils or linens
84863,2015-12-08,103144,Low Risk,Unapproved or unmaintained equipment or utensils
84863,2015-12-08,103136,Low Risk,Unsanitary employee garments hair or nails
84863,2015-12-08,103154,Low Risk,Unclean or degraded floors walls or ceilings
84863,2015-12-08,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
84863,2015-12-08,103145,Low Risk,Improper storage of equipment utensils or linens
84888,2015-10-23,103139,Low Risk,Improper food storage
84888,2015-10-23,103129,Moderate Risk,Insufficient hot water or running water
84888,2015-10-23,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
84893,2016-05-10,103127,Moderate Risk,Noncompliance with HAACP plan or variance
84893,2016-05-10,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
84893,2016-05-10,103103,High Risk,High risk food holding temperature
84899,2016-06-06,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
84911,2016-06-09,103157,Low Risk,Food safety certificate or food handler card not available
84911,2016-06-09,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
84911,2016-06-09,103133,Moderate Risk,Foods not protected from contamination
84922,2015-11-18,103177,Low Risk,Non service animal
85026,2015-10-21,103154,Low Risk,Unclean or degraded floors walls or ceilings
85026,2015-10-21,103133,Moderate Risk,Foods not protected from contamination
85026,2015-10-21,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
85026,2015-10-21,103148,Low Risk,No thermometers or uncalibrated thermometers
85063,2016-06-16,103120,Moderate Risk,Moderate risk food holding temperature
85091,2016-08-02,103154,Low Risk,Unclean or degraded floors walls or ceilings
85091,2016-08-02,103109,High Risk,Unclean or unsanitary food contact surfaces
85091,2016-08-02,103139,Low Risk,Improper food storage
85091,2016-08-02,103120,Moderate Risk,Moderate risk food holding temperature
85095,2016-06-08,103154,Low Risk,Unclean or degraded floors walls or ceilings
85095,2016-06-08,103133,Moderate Risk,Foods not protected from contamination
85097,2015-10-09,103144,Low Risk,Unapproved or unmaintained equipment or utensils
85097,2015-10-09,103133,Moderate Risk,Foods not protected from contamination
85097,2015-10-09,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
85102,2016-06-09,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
85102,2016-06-09,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager
85102,2016-06-09,103133,Moderate Risk,Foods not protected from contamination
85102,2016-06-09,103109,High Risk,Unclean or unsanitary food contact surfaces
85109,2016-09-28,103154,Low Risk,Unclean or degraded floors walls or ceilings
85109,2016-09-28,103139,Low Risk,Improper food storage
85109,2016-09-28,103148,Low Risk,No thermometers or uncalibrated thermometers
85109,2016-09-28,103144,Low Risk,Unapproved or unmaintained equipment or utensils
85109,2016-09-28,103132,Moderate Risk,Improper thawing methods
85109,2016-09-28,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
85109,2016-09-28,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
85109,2016-09-28,103103,High Risk,High risk food holding temperature
85109,2016-03-04,103132,Moderate Risk,Improper thawing methods
85109,2016-03-04,103134,Moderate Risk,Other moderate risk violation
85109,2016-03-04,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
85135,2016-08-04,103144,Low Risk,Unapproved or unmaintained equipment or utensils
85135,2016-08-04,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager
85135,2016-08-19,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
85135,2016-08-19,103144,Low Risk,Unapproved or unmaintained equipment or utensils
85135,2016-08-19,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
85135,2016-07-12,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
85135,2016-07-12,103154,Low Risk,Unclean or degraded floors walls or ceilings
85135,2016-07-12,103157,Low Risk,Food safety certificate or food handler card not available
85135,2016-07-12,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
85135,2016-07-12,103136,Low Risk,Unsanitary employee garments hair or nails
85135,2016-07-12,103120,Moderate Risk,Moderate risk food holding temperature
85144,2016-03-09,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
85159,2016-09-21,103150,Low Risk,Improper or defective plumbing
85159,2016-02-11,103139,Low Risk,Improper food storage
85159,2016-02-11,103103,High Risk,High risk food holding temperature
85159,2016-02-11,103150,Low Risk,Improper or defective plumbing
85164,2016-04-19,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
85164,2016-04-19,103131,Moderate Risk,Moderate risk vermin infestation
85166,2015-10-30,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
85166,2015-10-30,103144,Low Risk,Unapproved or unmaintained equipment or utensils
85166,2015-10-30,103145,Low Risk,Improper storage of equipment utensils or linens
85166,2015-10-30,103161,Low Risk,Low risk vermin infestation
85166,2015-10-30,103152,Low Risk,Unclean unmaintained or improperly constructed toilet facilities
85169,2016-09-13,103105,High Risk,Improper cooling methods
85169,2016-09-13,103144,Low Risk,Unapproved or unmaintained equipment or utensils
85175,2016-05-05,103157,Low Risk,Food safety certificate or food handler card not available
85175,2016-05-05,103156,Low Risk,Permit license or inspection report not posted
85175,2016-05-05,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager
85175,2016-05-05,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
85185,2015-12-18,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
85185,2015-12-18,103145,Low Risk,Improper storage of equipment utensils or linens
85185,2016-06-07,103102,High Risk,Unclean hands or improper use of gloves
85185,2016-06-07,103156,Low Risk,Permit license or inspection report not posted
85185,2016-06-07,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
85220,2016-03-16,103139,Low Risk,Improper food storage
85220,2016-03-16,103147,Low Risk,Inadequate ventilation or lighting
85221,2015-10-16,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager
85221,2015-10-16,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
85221,2015-10-16,103120,Moderate Risk,Moderate risk food holding temperature
85221,2015-10-16,103133,Moderate Risk,Foods not protected from contamination
85221,2015-10-16,103131,Moderate Risk,Moderate risk vermin infestation
85224,2016-06-21,103156,Low Risk,Permit license or inspection report not posted
85224,2016-06-21,103103,High Risk,High risk food holding temperature
85224,2016-06-21,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
85240,2016-02-09,103145,Low Risk,Improper storage of equipment utensils or linens
85240,2015-11-04,103139,Low Risk,Improper food storage
85240,2015-11-04,103142,Low Risk,Unclean nonfood contact surfaces
85240,2015-11-04,103144,Low Risk,Unapproved or unmaintained equipment or utensils
85240,2016-02-09,103152,Low Risk,Unclean unmaintained or improperly constructed toilet facilities
85240,2015-11-04,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
85240,2016-02-09,103156,Low Risk,Permit license or inspection report not posted
